228,2016-06-24 04:51:45,冰城宝宝,别说是明星了，谁还没有生理需求啊？难道有过亲密关系就得负责吗？如果说喜欢一个人就得娶了，那天下离婚的人就更多了！再说了，做明星有时候也是身不由己，你真以为自己是太阳呢？就算国家主席他也不能什么都由着自己来啊？傻啊？我不是谁的粉丝，只是觉得孩子啊！看开点！长点心吧！就算给人家名声搞臭了，你自己就能好过些吗？帅哥向来都只是看的，当老公还得找个踏实点的！
229,2016-06-24 02:38:06,彩云飞,傻diao
230,2016-06-24 02:18:50,i    名字咋可以打这莫长里,总结一下，所谓我们别太崇拜偶像，舞台只是赞美的他或她。背后做人说不定还不如咱们！
231,2016-06-24 11:45:54,别闹 此处省略三个字,凡是玩玩就走人，这女的是动了真心的。最后却发现凡只是玩玩她而已所以就发生了之后这些乱七八糟的事情。
232,2016-06-24 10:06:04,四叶草,心机婊
233,2016-06-24 09:49:09,转眼间的我们的30岁,现在的女人想出名，想钱啥事都干的出来
234,2016-06-24 09:41:21,上弦明月,只想说，有些前任真心伤不起！
235,2016-06-24 08:47:33,呵呵803,还以为是谢娜，感觉你家杰哥头顶绿油油的
236,2016-06-24 07:57:48,宝宝～～,其实不管是不是突然失踪还是正常分手，那些聊天记录都在，照片也在，音频也有，结果还是一样
237,2016-06-24 07:30:10,过眼云烟,人红是非多
238,2016-06-24 04:51:45,冰城宝宝,别说是明星了，谁还没有生理需求啊？难道有过亲密关系就得负责吗？如果说喜欢一个人就得娶了，那天下离婚的人就更多了！再说了，做明星有时候也是身不由己，你真以为自己是太阳呢？就算国家主席他也不能什么都由着自己来啊？傻啊？我不是谁的粉丝，只是觉得孩子啊！看开点！长点心吧！就算给人家名声搞臭了，你自己就能好过些吗？帅哥向来都只是看的，当老公还得找个踏实点的！
239,2016-06-24 02:38:06,彩云飞,傻diao
240,2016-06-24 02:18:50,i    名字咋可以打这莫长里,总结一下，所谓我们别太崇拜偶像，舞台只是赞美的他或她。背后做人说不定还不如咱们！
241,2016-06-24 11:45:54,别闹 此处省略三个字,凡是玩玩就走人，这女的是动了真心的。最后却发现凡只是玩玩她而已所以就发生了之后这些乱七八糟的事情。
242,2016-06-24 10:06:04,四叶草,心机婊
243,2016-06-24 09:49:09,转眼间的我们的30岁,现在的女人想出名，想钱啥事都干的出来
244,2016-06-24 09:41:21,上弦明月,只想说，有些前任真心伤不起！
245,2016-06-24 08:47:33,呵呵803,还以为是谢娜，感觉你家杰哥头顶绿油油的
246,2016-06-24 07:57:48,宝宝～～,其实不管是不是突然失踪还是正常分手，那些聊天记录都在，照片也在，音频也有，结果还是一样
247,2016-06-24 07:30:10,过眼云烟,人红是非多
248,2016-06-24 04:51:45,冰城宝宝,别说是明星了，谁还没有生理需求啊？难道有过亲密关系就得负责吗？如果说喜欢一个人就得娶了，那天下离婚的人就更多了！再说了，做明星有时候也是身不由己，你真以为自己是太阳呢？就算国家主席他也不能什么都由着自己来啊？傻啊？我不是谁的粉丝，只是觉得孩子啊！看开点！长点心吧！就算给人家名声搞臭了，你自己就能好过些吗？帅哥向来都只是看的，当老公还得找个踏实点的！
249,2016-06-24 02:38:06,彩云飞,傻diao
250,2016-06-24 02:18:50,i    名字咋可以打这莫长里,总结一下，所谓我们别太崇拜偶像，舞台只是赞美的他或她。背后做人说不定还不如咱们！
251,2016-06-24 11:45:54,别闹 此处省略三个字,凡是玩玩就走人，这女的是动了真心的。最后却发现凡只是玩玩她而已所以就发生了之后这些乱七八糟的事情。
252,2016-06-24 10:06:04,四叶草,心机婊
253,2016-06-24 09:49:09,转眼间的我们的30岁,现在的女人想出名，想钱啥事都干的出来
254,2016-06-24 09:41:21,上弦明月,只想说，有些前任真心伤不起！
255,2016-06-24 08:47:33,呵呵803,还以为是谢娜，感觉你家杰哥头顶绿油油的
256,2016-06-24 07:57:48,宝宝～～,其实不管是不是突然失踪还是正常分手，那些聊天记录都在，照片也在，音频也有，结果还是一样
257,2016-06-24 07:30:10,过眼云烟,人红是非多
258,2016-06-24 04:51:45,冰城宝宝,别说是明星了，谁还没有生理需求啊？难道有过亲密关系就得负责吗？如果说喜欢一个人就得娶了，那天下离婚的人就更多了！再说了，做明星有时候也是身不由己，你真以为自己是太阳呢？就算国家主席他也不能什么都由着自己来啊？傻啊？我不是谁的粉丝，只是觉得孩子啊！看开点！长点心吧！就算给人家名声搞臭了，你自己就能好过些吗？帅哥向来都只是看的，当老公还得找个踏实点的！
259,2016-06-24 02:38:06,彩云飞,傻diao
260,2016-06-24 02:18:50,i    名字咋可以打这莫长里,总结一下，所谓我们别太崇拜偶像，舞台只是赞美的他或她。背后做人说不定还不如咱们！
261,2016-06-24 11:45:54,别闹 此处省略三个字,凡是玩玩就走人，这女的是动了真心的。最后却发现凡只是玩玩她而已所以就发生了之后这些乱七八糟的事情。
262,2016-06-24 10:06:04,四叶草,心机婊
263,2016-06-24 09:49:09,转眼间的我们的30岁,现在的女人想出名，想钱啥事都干的出来
264,2016-06-24 09:41:21,上弦明月,只想说，有些前任真心伤不起！
265,2016-06-24 08:47:33,呵呵803,还以为是谢娜，感觉你家杰哥头顶绿油油的
266,2016-06-24 07:57:48,宝宝～～,其实不管是不是突然失踪还是正常分手，那些聊天记录都在，照片也在，音频也有，结果还是一样
267,2016-06-24 07:30:10,过眼云烟,人红是非多
268,2016-06-24 04:51:45,冰城宝宝,别说是明星了，谁还没有生理需求啊？难道有过亲密关系就得负责吗？如果说喜欢一个人就得娶了，那天下离婚的人就更多了！再说了，做明星有时候也是身不由己，你真以为自己是太阳呢？就算国家主席他也不能什么都由着自己来啊？傻啊？我不是谁的粉丝，只是觉得孩子啊！看开点！长点心吧！就算给人家名声搞臭了，你自己就能好过些吗？帅哥向来都只是看的，当老公还得找个踏实点的！
269,2016-06-24 02:38:06,彩云飞,傻diao
270,2016-06-24 02:18:50,i    名字咋可以打这莫长里,总结一下，所谓我们别太崇拜偶像，舞台只是赞美的他或她。背后做人说不定还不如咱们！
271,2016-06-24 11:45:54,别闹 此处省略三个字,凡是玩玩就走人，这女的是动了真心的。最后却发现凡只是玩玩她而已所以就发生了之后这些乱七八糟的事情。
272,2016-06-24 10:06:04,四叶草,心机婊
273,2016-06-24 09:49:09,转眼间的我们的30岁,现在的女人想出名，想钱啥事都干的出来
274,2016-06-24 09:41:21,上弦明月,只想说，有些前任真心伤不起！
275,2016-06-24 08:47:33,呵呵803,还以为是谢娜，感觉你家杰哥头顶绿油油的
276,2016-06-24 07:57:48,宝宝～～,其实不管是不是突然失踪还是正常分手，那些聊天记录都在，照片也在，音频也有，结果还是一样
277,2016-06-24 07:30:10,过眼云烟,人红是非多
278,2016-06-24 04:51:45,冰城宝宝,别说是明星了，谁还没有生理需求啊？难道有过亲密关系就得负责吗？如果说喜欢一个人就得娶了，那天下离婚的人就更多了！再说了，做明星有时候也是身不由己，你真以为自己是太阳呢？就算国家主席他也不能什么都由着自己来啊？傻啊？我不是谁的粉丝，只是觉得孩子啊！看开点！长点心吧！就算给人家名声搞臭了，你自己就能好过些吗？帅哥向来都只是看的，当老公还得找个踏实点的！
279,2016-06-24 02:38:06,彩云飞,傻diao
280,2016-06-24 02:18:50,i    名字咋可以打这莫长里,总结一下，所谓我们别太崇拜偶像，舞台只是赞美的他或她。背后做人说不定还不如咱们！
281,2016-06-24 11:45:54,别闹 此处省略三个字,凡是玩玩就走人，这女的是动了真心的。最后却发现凡只是玩玩她而已所以就发生了之后这些乱七八糟的事情。
282,2016-06-24 10:06:04,四叶草,心机婊
283,2016-06-24 09:49:09,转眼间的我们的30岁,现在的女人想出名，想钱啥事都干的出来
284,2016-06-24 09:41:21,上弦明月,只想说，有些前任真心伤不起！
285,2016-06-24 08:47:33,呵呵803,还以为是谢娜，感觉你家杰哥头顶绿油油的
286,2016-06-24 07:57:48,宝宝～～,其实不管是不是突然失踪还是正常分手，那些聊天记录都在，照片也在，音频也有，结果还是一样
287,2016-06-24 07:30:10,过眼云烟,人红是非多
288,2016-06-24 04:51:45,冰城宝宝,别说是明星了，谁还没有生理需求啊？难道有过亲密关系就得负责吗？如果说喜欢一个人就得娶了，那天下离婚的人就更多了！再说了，做明星有时候也是身不由己，你真以为自己是太阳呢？就算国家主席他也不能什么都由着自己来啊？傻啊？我不是谁的粉丝，只是觉得孩子啊！看开点！长点心吧！就算给人家名声搞臭了，你自己就能好过些吗？帅哥向来都只是看的，当老公还得找个踏实点的！
289,2016-06-24 02:38:06,彩云飞,傻diao
290,2016-06-24 02:18:50,i    名字咋可以打这莫长里,总结一下，所谓我们别太崇拜偶像，舞台只是赞美的他或她。背后做人说不定还不如咱们！
291,2016-06-24 11:45:54,别闹 此处省略三个字,凡是玩玩就走人，这女的是动了真心的。最后却发现凡只是玩玩她而已所以就发生了之后这些乱七八糟的事情。
292,2016-06-24 10:06:04,四叶草,心机婊
293,2016-06-24 09:49:09,转眼间的我们的30岁,现在的女人想出名，想钱啥事都干的出来
294,2016-06-24 09:41:21,上弦明月,只想说，有些前任真心伤不起！
295,2016-06-24 08:47:33,呵呵803,还以为是谢娜，感觉你家杰哥头顶绿油油的
296,2016-06-24 07:57:48,宝宝～～,其实不管是不是突然失踪还是正常分手，那些聊天记录都在，照片也在，音频也有，结果还是一样
297,2016-06-24 07:30:10,过眼云烟,人红是非多
298,2016-06-24 04:51:45,冰城宝宝,别说是明星了，谁还没有生理需求啊？难道有过亲密关系就得负责吗？如果说喜欢一个人就得娶了，那天下离婚的人就更多了！再说了，做明星有时候也是身不由己，你真以为自己是太阳呢？就算国家主席他也不能什么都由着自己来啊？傻啊？我不是谁的粉丝，只是觉得孩子啊！看开点！长点心吧！就算给人家名声搞臭了，你自己就能好过些吗？帅哥向来都只是看的，当老公还得找个踏实点的！
299,2016-06-24 02:38:06,彩云飞,傻diao
300,2016-06-24 02:18:50,i    名字咋可以打这莫长里,总结一下，所谓我们别太崇拜偶像，舞台只是赞美的他或她。背后做人说不定还不如咱们！
301,2016-06-24 11:45:54,别闹 此处省略三个字,凡是玩玩就走人，这女的是动了真心的。最后却发现凡只是玩玩她而已所以就发生了之后这些乱七八糟的事情。
302,2016-06-24 10:06:04,四叶草,心机婊
303,2016-06-24 09:49:09,转眼间的我们的30岁,现在的女人想出名，想钱啥事都干的出来
304,2016-06-24 09:41:21,上弦明月,只想说，有些前任真心伤不起！
305,2016-06-24 08:47:33,呵呵803,还以为是谢娜，感觉你家杰哥头顶绿油油的
306,2016-06-24 07:57:48,宝宝～～,其实不管是不是突然失踪还是正常分手，那些聊天记录都在，照片也在，音频也有，结果还是一样
307,2016-06-24 07:30:10,过眼云烟,人红是非多
308,2016-06-24 04:51:45,冰城宝宝,别说是明星了，谁还没有生理需求啊？难道有过亲密关系就得负责吗？如果说喜欢一个人就得娶了，那天下离婚的人就更多了！再说了，做明星有时候也是身不由己，你真以为自己是太阳呢？就算国家主席他也不能什么都由着自己来啊？傻啊？我不是谁的粉丝，只是觉得孩子啊！看开点！长点心吧！就算给人家名声搞臭了，你自己就能好过些吗？帅哥向来都只是看的，当老公还得找个踏实点的！
309,2016-06-24 02:38:06,彩云飞,傻diao
310,2016-06-24 02:18:50,i    名字咋可以打这莫长里,总结一下，所谓我们别太崇拜偶像，舞台只是赞美的他或她。背后做人说不定还不如咱们！
311,2016-06-24 11:45:54,别闹 此处省略三个字,凡是玩玩就走人，这女的是动了真心的。最后却发现凡只是玩玩她而已所以就发生了之后这些乱七八糟的事情。
312,2016-06-24 10:06:04,四叶草,心机婊
313,2016-06-24 09:49:09,转眼间的我们的30岁,现在的女人想出名，想钱啥事都干的出来
314,2016-06-24 09:41:21,上弦明月,只想说，有些前任真心伤不起！
315,2016-06-24 08:47:33,呵呵803,还以为是谢娜，感觉你家杰哥头顶绿油油的
316,2016-06-24 07:57:48,宝宝～～,其实不管是不是突然失踪还是正常分手，那些聊天记录都在，照片也在，音频也有，结果还是一样
317,2016-06-24 07:30:10,过眼云烟,人红是非多
318,2016-06-24 04:51:45,冰城宝宝,别说是明星了，谁还没有生理需求啊？难道有过亲密关系就得负责吗？如果说喜欢一个人就得娶了，那天下离婚的人就更多了！再说了，做明星有时候也是身不由己，你真以为自己是太阳呢？就算国家主席他也不能什么都由着自己来啊？傻啊？我不是谁的粉丝，只是觉得孩子啊！看开点！长点心吧！就算给人家名声搞臭了，你自己就能好过些吗？帅哥向来都只是看的，当老公还得找个踏实点的！
319,2016-06-24 02:38:06,彩云飞,傻diao
320,2016-06-24 02:18:50,i    名字咋可以打这莫长里,总结一下，所谓我们别太崇拜偶像，舞台只是赞美的他或她。背后做人说不定还不如咱们！
321,2016-06-24 11:45:54,别闹 此处省略三个字,凡是玩玩就走人，这女的是动了真心的。最后却发现凡只是玩玩她而已所以就发生了之后这些乱七八糟的事情。
322,2016-06-24 10:06:04,四叶草,心机婊
323,2016-06-24 09:49:09,转眼间的我们的30岁,现在的女人想出名，想钱啥事都干的出来
324,2016-06-24 09:41:21,上弦明月,只想说，有些前任真心伤不起！
325,2016-06-24 08:47:33,呵呵803,还以为是谢娜，感觉你家杰哥头顶绿油油的
326,2016-06-24 07:57:48,宝宝～～,其实不管是不是突然失踪还是正常分手，那些聊天记录都在，照片也在，音频也有，结果还是一样
327,2016-06-24 07:30:10,过眼云烟,人红是非多
328,2016-06-24 04:51:45,冰城宝宝,别说是明星了，谁还没有生理需求啊？难道有过亲密关系就得负责吗？如果说喜欢一个人就得娶了，那天下离婚的人就更多了！再说了，做明星有时候也是身不由己，你真以为自己是太阳呢？就算国家主席他也不能什么都由着自己来啊？傻啊？我不是谁的粉丝，只是觉得孩子啊！看开点！长点心吧！就算给人家名声搞臭了，你自己就能好过些吗？帅哥向来都只是看的，当老公还得找个踏实点的！
329,2016-06-24 02:38:06,彩云飞,傻diao
330,2016-06-24 02:18:50,i    名字咋可以打这莫长里,总结一下，所谓我们别太崇拜偶像，舞台只是赞美的他或她。背后做人说不定还不如咱们！
331,2016-06-24 11:45:54,别闹 此处省略三个字,凡是玩玩就走人，这女的是动了真心的。最后却发现凡只是玩玩她而已所以就发生了之后这些乱七八糟的事情。
332,2016-06-24 10:06:04,四叶草,心机婊
333,2016-06-24 09:49:09,转眼间的我们的30岁,现在的女人想出名，想钱啥事都干的出来
334,2016-06-24 09:41:21,上弦明月,只想说，有些前任真心伤不起！
335,2016-06-24 08:47:33,呵呵803,还以为是谢娜，感觉你家杰哥头顶绿油油的
336,2016-06-24 07:57:48,宝宝～～,其实不管是不是突然失踪还是正常分手，那些聊天记录都在，照片也在，音频也有，结果还是一样
337,2016-06-24 07:30:10,过眼云烟,人红是非多
338,2016-06-24 04:51:45,冰城宝宝,别说是明星了，谁还没有生理需求啊？难道有过亲密关系就得负责吗？如果说喜欢一个人就得娶了，那天下离婚的人就更多了！再说了，做明星有时候也是身不由己，你真以为自己是太阳呢？就算国家主席他也不能什么都由着自己来啊？傻啊？我不是谁的粉丝，只是觉得孩子啊！看开点！长点心吧！就算给人家名声搞臭了，你自己就能好过些吗？帅哥向来都只是看的，当老公还得找个踏实点的！
339,2016-06-24 02:38:06,彩云飞,傻diao
340,2016-06-24 02:18:50,i    名字咋可以打这莫长里,总结一下，所谓我们别太崇拜偶像，舞台只是赞美的他或她。背后做人说不定还不如咱们！
341,2016-06-24 11:45:54,别闹 此处省略三个字,凡是玩玩就走人，这女的是动了真心的。最后却发现凡只是玩玩她而已所以就发生了之后这些乱七八糟的事情。
342,2016-06-24 10:06:04,四叶草,心机婊
343,2016-06-24 09:49:09,转眼间的我们的30岁,现在的女人想出名，想钱啥事都干的出来
344,2016-06-24 09:41:21,上弦明月,只想说，有些前任真心伤不起！
345,2016-06-24 08:47:33,呵呵803,还以为是谢娜，感觉你家杰哥头顶绿油油的
346,2016-06-24 07:57:48,宝宝～～,其实不管是不是突然失踪还是正常分手，那些聊天记录都在，照片也在，音频也有，结果还是一样
347,2016-06-24 07:30:10,过眼云烟,人红是非多
348,2016-06-24 04:51:45,冰城宝宝,别说是明星了，谁还没有生理需求啊？难道有过亲密关系就得负责吗？如果说喜欢一个人就得娶了，那天下离婚的人就更多了！再说了，做明星有时候也是身不由己，你真以为自己是太阳呢？就算国家主席他也不能什么都由着自己来啊？傻啊？我不是谁的粉丝，只是觉得孩子啊！看开点！长点心吧！就算给人家名声搞臭了，你自己就能好过些吗？帅哥向来都只是看的，当老公还得找个踏实点的！
349,2016-06-24 02:38:06,彩云飞,傻diao
350,2016-06-24 02:18:50,i    名字咋可以打这莫长里,总结一下，所谓我们别太崇拜偶像，舞台只是赞美的他或她。背后做人说不定还不如咱们！
351,2016-06-24 11:45:54,别闹 此处省略三个字,凡是玩玩就走人，这女的是动了真心的。最后却发现凡只是玩玩她而已所以就发生了之后这些乱七八糟的事情。
352,2016-06-24 10:06:04,四叶草,心机婊
353,2016-06-24 09:49:09,转眼间的我们的30岁,现在的女人想出名，想钱啥事都干的出来
354,2016-06-24 09:41:21,上弦明月,只想说，有些前任真心伤不起！
355,2016-06-24 08:47:33,呵呵803,还以为是谢娜，感觉你家杰哥头顶绿油油的
356,2016-06-24 07:57:48,宝宝～～,其实不管是不是突然失踪还是正常分手，那些聊天记录都在，照片也在，音频也有，结果还是一样
357,2016-06-24 07:30:10,过眼云烟,人红是非多
358,2016-06-24 04:51:45,冰城宝宝,别说是明星了，谁还没有生理需求啊？难道有过亲密关系就得负责吗？如果说喜欢一个人就得娶了，那天下离婚的人就更多了！再说了，做明星有时候也是身不由己，你真以为自己是太阳呢？就算国家主席他也不能什么都由着自己来啊？傻啊？我不是谁的粉丝，只是觉得孩子啊！看开点！长点心吧！就算给人家名声搞臭了，你自己就能好过些吗？帅哥向来都只是看的，当老公还得找个踏实点的！
359,2016-06-24 02:38:06,彩云飞,傻diao
360,2016-06-24 02:18:50,i    名字咋可以打这莫长里,总结一下，所谓我们别太崇拜偶像，舞台只是赞美的他或她。背后做人说不定还不如咱们！
361,2016-06-24 11:45:54,别闹 此处省略三个字,凡是玩玩就走人，这女的是动了真心的。最后却发现凡只是玩玩她而已所以就发生了之后这些乱七八糟的事情。
362,2016-06-24 10:06:04,四叶草,心机婊
363,2016-06-24 09:49:09,转眼间的我们的30岁,现在的女人想出名，想钱啥事都干的出来
364,2016-06-24 09:41:21,上弦明月,只想说，有些前任真心伤不起！
365,2016-06-24 08:47:33,呵呵803,还以为是谢娜，感觉你家杰哥头顶绿油油的
366,2016-06-24 07:57:48,宝宝～～,其实不管是不是突然失踪还是正常分手，那些聊天记录都在，照片也在，音频也有，结果还是一样
367,2016-06-24 07:30:10,过眼云烟,人红是非多
368,2016-06-24 04:51:45,冰城宝宝,别说是明星了，谁还没有生理需求啊？难道有过亲密关系就得负责吗？如果说喜欢一个人就得娶了，那天下离婚的人就更多了！再说了，做明星有时候也是身不由己，你真以为自己是太阳呢？就算国家主席他也不能什么都由着自己来啊？傻啊？我不是谁的粉丝，只是觉得孩子啊！看开点！长点心吧！就算给人家名声搞臭了，你自己就能好过些吗？帅哥向来都只是看的，当老公还得找个踏实点的！
369,2016-06-24 02:38:06,彩云飞,傻diao
370,2016-06-24 02:18:50,i    名字咋可以打这莫长里,总结一下，所谓我们别太崇拜偶像，舞台只是赞美的他或她。背后做人说不定还不如咱们！
371,2016-06-24 11:45:54,别闹 此处省略三个字,凡是玩玩就走人，这女的是动了真心的。最后却发现凡只是玩玩她而已所以就发生了之后这些乱七八糟的事情。
372,2016-06-24 10:06:04,四叶草,心机婊
373,2016-06-24 09:49:09,转眼间的我们的30岁,现在的女人想出名，想钱啥事都干的出来
374,2016-06-24 09:41:21,上弦明月,只想说，有些前任真心伤不起！
375,2016-06-24 08:47:33,呵呵803,还以为是谢娜，感觉你家杰哥头顶绿油油的
376,2016-06-24 07:57:48,宝宝～～,其实不管是不是突然失踪还是正常分手，那些聊天记录都在，照片也在，音频也有，结果还是一样
377,2016-06-24 07:30:10,过眼云烟,人红是非多
378,2016-06-24 04:51:45,冰城宝宝,别说是明星了，谁还没有生理需求啊？难道有过亲密关系就得负责吗？如果说喜欢一个人就得娶了，那天下离婚的人就更多了！再说了，做明星有时候也是身不由己，你真以为自己是太阳呢？就算国家主席他也不能什么都由着自己来啊？傻啊？我不是谁的粉丝，只是觉得孩子啊！看开点！长点心吧！就算给人家名声搞臭了，你自己就能好过些吗？帅哥向来都只是看的，当老公还得找个踏实点的！
379,2016-06-24 02:38:06,彩云飞,傻diao
380,2016-06-24 02:18:50,i    名字咋可以打这莫长里,总结一下，所谓我们别太崇拜偶像，舞台只是赞美的他或她。背后做人说不定还不如咱们！
381,2016-06-24 11:45:54,别闹 此处省略三个字,凡是玩玩就走人，这女的是动了真心的。最后却发现凡只是玩玩她而已所以就发生了之后这些乱七八糟的事情。
382,2016-06-24 10:06:04,四叶草,心机婊
383,2016-06-24 09:49:09,转眼间的我们的30岁,现在的女人想出名，想钱啥事都干的出来
384,2016-06-24 09:41:21,上弦明月,只想说，有些前任真心伤不起！
385,2016-06-24 08:47:33,呵呵803,还以为是谢娜，感觉你家杰哥头顶绿油油的
386,2016-06-24 07:57:48,宝宝～～,其实不管是不是突然失踪还是正常分手，那些聊天记录都在，照片也在，音频也有，结果还是一样
387,2016-06-24 07:30:10,过眼云烟,人红是非多
388,2016-06-24 04:51:45,冰城宝宝,别说是明星了，谁还没有生理需求啊？难道有过亲密关系就得负责吗？如果说喜欢一个人就得娶了，那天下离婚的人就更多了！再说了，做明星有时候也是身不由己，你真以为自己是太阳呢？就算国家主席他也不能什么都由着自己来啊？傻啊？我不是谁的粉丝，只是觉得孩子啊！看开点！长点心吧！就算给人家名声搞臭了，你自己就能好过些吗？帅哥向来都只是看的，当老公还得找个踏实点的！
389,2016-06-24 02:38:06,彩云飞,傻diao
390,2016-06-24 02:18:50,i    名字咋可以打这莫长里,总结一下，所谓我们别太崇拜偶像，舞台只是赞美的他或她。背后做人说不定还不如咱们！
391,2016-06-24 11:45:54,别闹 此处省略三个字,凡是玩玩就走人，这女的是动了真心的。最后却发现凡只是玩玩她而已所以就发生了之后这些乱七八糟的事情。
392,2016-06-24 10:06:04,四叶草,心机婊
393,2016-06-24 09:49:09,转眼间的我们的30岁,现在的女人想出名，想钱啥事都干的出来
394,2016-06-24 09:41:21,上弦明月,只想说，有些前任真心伤不起！
395,2016-06-24 08:47:33,呵呵803,还以为是谢娜，感觉你家杰哥头顶绿油油的
396,2016-06-24 07:57:48,宝宝～～,其实不管是不是突然失踪还是正常分手，那些聊天记录都在，照片也在，音频也有，结果还是一样
397,2016-06-24 07:30:10,过眼云烟,人红是非多
398,2016-06-24 04:51:45,冰城宝宝,别说是明星了，谁还没有生理需求啊？难道有过亲密关系就得负责吗？如果说喜欢一个人就得娶了，那天下离婚的人就更多了！再说了，做明星有时候也是身不由己，你真以为自己是太阳呢？就算国家主席他也不能什么都由着自己来啊？傻啊？我不是谁的粉丝，只是觉得孩子啊！看开点！长点心吧！就算给人家名声搞臭了，你自己就能好过些吗？帅哥向来都只是看的，当老公还得找个踏实点的！
399,2016-06-24 02:38:06,彩云飞,傻diao
400,2016-06-24 02:18:50,i    名字咋可以打这莫长里,总结一下，所谓我们别太崇拜偶像，舞台只是赞美的他或她。背后做人说不定还不如咱们！
401,2016-10-13 18:28:11,我不在乎。。,我干过范冰冰，把我顶上去
402,2016-09-29 14:06:01,手热的@蓝孩,清者自清，我相信时间会证明一切的，吴亦凡我们相信你
403,2016-08-20 17:41:00,ヅ如梦ベ初醒ち ,都是谣言，只有吴亦凡自己知道
404,2016-08-18 16:38:31,余生,我不信
405,2016-08-18 01:42:36,唯爱♀あ,床照为什么要马赛啊，说不定这是个男的咧，这一定是有人故意陷害凡凡的
406,2016-08-17 17:47:49,凡先生,凡事不要乱说好吗，我们讲证据。
407,2016-08-15 12:16:02,*^O^*回忆,我们支持你！永远爱你！
408,2016-08-10 21:37:49,醉,大家不要骂凡凡了，做明星很辛苦。
409,2016-08-05 20:37:43,♡,那么俗气的女的吴亦凡怎么可能会看上，太不要脸了。网红套路太深！！！
410,2016-07-30 13:33:03,少年与猫i,这个男的绝对不是吴亦凡，因为这男的的眉毛和鼻子完全不是吴亦凡的，不信自己看。
411,2016-07-30 13:33:03,少年与猫i,这个男的绝对不是吴亦凡，因为这男的的眉毛和鼻子完全不是吴亦凡的，不信自己看。
412,2016-07-29 19:24:00,吃橙子,在ins上盗图说自己很富
413,2016-07-28 17:44:34,￡唯美€醉花荫&amp;,这女的是不是想红想疯了 怎么能这样
414,2016-07-28 17:38:12,￡唯美€醉花荫&amp;,这年头 想当网红也不能这样啊！ 凡凡我们相信你
415,2016-07-26 19:55:48,一WSH一 然,把这些东西发出来，真正是男女朋友的都不会这样
416,2016-07-26 19:51:06,一WSH一 然,这tm叫网红，我十几年前的奶都吐出来了，世界上真tm有这样的人
417,2016-07-26 12:45:30,孤&#34;《嫉》“：「」,吴亦凡会找这样货色，?随便P图都会达到这样的效果呵呵达
418,2016-07-26 12:41:20,孤&#34;《嫉》“：「」,当事人没有承认，干嘛了，，多久的事情拿出来报道，，八卦有真有假，很理解自己偶像被黑的感受
419,2016-07-25 22:06:43,凡.,约了又怎样
420,2016-07-25 17:47:39,[七月 /初七],真他妈的好笑，长得那么丑，我们小爷是看不上的，回来不是还有什么语音的吗？坐飞机，我们小爷不缺钱，还经济舱
421,2016-07-30 13:33:03,少年与猫i,这个男的绝对不是吴亦凡，因为这男的的眉毛和鼻子完全不是吴亦凡的，不信自己看。
422,2016-07-29 19:24:00,吃橙子,在ins上盗图说自己很富
423,2016-07-28 17:44:34,￡唯美€醉花荫&amp;,这女的是不是想红想疯了 怎么能这样
424,2016-07-28 17:38:12,￡唯美€醉花荫&amp;,这年头 想当网红也不能这样啊！ 凡凡我们相信你
425,2016-07-26 19:55:48,一WSH一 然,把这些东西发出来，真正是男女朋友的都不会这样
426,2016-07-26 19:51:06,一WSH一 然,这tm叫网红，我十几年前的奶都吐出来了，世界上真tm有这样的人
427,2016-07-26 12:45:30,孤&#34;《嫉》“：「」,吴亦凡会找这样货色，?随便P图都会达到这样的效果呵呵达
428,2016-07-26 12:41:20,孤&#34;《嫉》“：「」,当事人没有承认，干嘛了，，多久的事情拿出来报道，，八卦有真有假，很理解自己偶像被黑的感受
429,2016-07-25 22:06:43,凡.,约了又怎样
430,2016-07-25 17:47:39,[七月 /初七],真他妈的好笑，长得那么丑，我们小爷是看不上的，回来不是还有什么语音的吗？坐飞机，我们小爷不缺钱，还经济舱
431,2016-07-30 13:33:03,少年与猫i,这个男的绝对不是吴亦凡，因为这男的的眉毛和鼻子完全不是吴亦凡的，不信自己看。
432,2016-07-29 19:24:00,吃橙子,在ins上盗图说自己很富
433,2016-07-28 17:44:34,￡唯美€醉花荫&amp;,这女的是不是想红想疯了 怎么能这样
434,2016-07-28 17:38:12,￡唯美€醉花荫&amp;,这年头 想当网红也不能这样啊！ 凡凡我们相信你
435,2016-07-26 19:55:48,一WSH一 然,把这些东西发出来，真正是男女朋友的都不会这样
436,2016-07-26 19:51:06,一WSH一 然,这tm叫网红，我十几年前的奶都吐出来了，世界上真tm有这样的人
437,2016-07-26 12:45:30,孤&#34;《嫉》“：「」,吴亦凡会找这样货色，?随便P图都会达到这样的效果呵呵达
438,2016-07-26 12:41:20,孤&#34;《嫉》“：「」,当事人没有承认，干嘛了，，多久的事情拿出来报道，，八卦有真有假，很理解自己偶像被黑的感受
439,2016-07-25 22:06:43,凡.,约了又怎样
440,2016-07-25 17:47:39,[七月 /初七],真他妈的好笑，长得那么丑，我们小爷是看不上的，回来不是还有什么语音的吗？坐飞机，我们小爷不缺钱，还经济舱
441,2016-07-30 13:33:03,少年与猫i,这个男的绝对不是吴亦凡，因为这男的的眉毛和鼻子完全不是吴亦凡的，不信自己看。
